Company,QueryID,SubQueryID,Relation ID,IsFK,ParentTableID,ChildTableID,JoinType,SystemFlag,SysRevID,SysRowID
160144,TL-OpenRMAs,8328a129-e9d8-4fd1-9d00-f5829cf70645,a36e0d15-12db-4991-bc3e-978a9fd1d123,TRUE,RMAHead,RMADtl,LeftOuter,FALSE,176859401,465efaaf-1efb-4b93-9ee9-4876fd4d9433
160144,TL-OpenRMAs,8328a129-e9d8-4fd1-9d00-f5829cf70645,50ee155b-d9b5-461a-a744-b8ef97d06360,TRUE,RMADtl,RMADtl_UD,Inner,FALSE,176859405,0607eed2-83ba-4f9c-8b0a-2e6efe62fccc
160144,TL-OpenRMAs,8328a129-e9d8-4fd1-9d00-f5829cf70645,e89e5d8c-aa06-46a6-bc9a-bc956c0b653e,TRUE,RMAHead,Customer,Inner,FALSE,176859404,4a43bf5b-4580-4f3e-994b-16f43024c2bc
160144,TL-OpenRMAs,8328a129-e9d8-4fd1-9d00-f5829cf70645,acf13f8b-5516-46bc-a6e2-f0cbe7f02619,FALSE,EmpBasic,JobHead_UD,RightOuter,FALSE,176859408,22dbc60c-8276-4c91-9b43-0c509d61e16c
160144,TL-OpenSubOps,254217a7-cb9f-42ed-ae8d-0040536b00a1,2a209f52-c73f-43c4-bc96-8bd3c6508c66,TRUE,JobOper,OpMaster,LeftOuter,FALSE,198550292,885cb43e-58b7-4efd-95e6-4616bfc91cdf
160144,TL-OperationsWOCap,ae7a3e84-b752-4183-906d-eefc6c21906b,a5744929-3a84-4594-90f6-261317b35810,TRUE,JobHead,JobOper,Inner,FALSE,186450286,f390f38a-b89b-4b62-a272-36cdacbe3b24
160144,TL-OperationsWOCap,ae7a3e84-b752-4183-906d-eefc6c21906b,2a3b5f59-7bc6-4816-ab98-510f07c5d74a,FALSE,JobHead_UD,EmpBasic,Inner,FALSE,186450287,067eb20b-46ed-4194-8f37-b9adae095d46
160144,TL-OperationsWOCap,ae7a3e84-b752-4183-906d-eefc6c21906b,afbcf244-e049-48a3-99f4-6e77ac9d696b,TRUE,JobHead,JobHead_UD,Inner,FALSE,186450289,626d4c24-2f4f-4a62-a18f-846d29deddbd
160144,TL-OperationsWOCap,ae7a3e84-b752-4183-906d-eefc6c21906b,ba6e3835-cf4c-421a-9e7d-aeb18849b286,TRUE,JobOper,JobOpDtl,Inner,FALSE,186450288,9fbb067d-45d7-4e70-84f6-903f66b4996d
160144,TL-OPPS,0a473837-9151-457f-82b7-d7099058e417,17c80926-3b57-4400-9df4-033f54f63a6f,TRUE,QuoteHed,Customer,LeftOuter,FALSE,90213455,d8b43310-1fb7-4381-8df6-9f16b93a0a0a
160144,TL-OPPS,0a473837-9151-457f-82b7-d7099058e417,1fcc9bc8-73c9-4b62-95f8-400f14e28d59,TRUE,QuoteHed,QuoteHed_UD,Inner,FALSE,90213459,68781b1c-ee42-4e32-b35e-dba378aaba05
160144,TL-OPPS,0a473837-9151-457f-82b7-d7099058e417,5d07079d-a4e0-4963-b82a-718c4ca8359e,FALSE,QuoteHed,Task1,LeftOuter,FALSE,90213458,33a7d103-8fc8-4aed-ba26-be71d41226ac
160144,TL-OPPS,0a473837-9151-457f-82b7-d7099058e417,d6c1cdd7-13fa-49f6-ada7-966af950c267,TRUE,Customer,SalesRep,Inner,FALSE,90213456,162f7dd5-5240-4d54-a7e7-e78af32cb986
160144,TL-OPPS,0a473837-9151-457f-82b7-d7099058e417,f1403c30-0d47-4100-bfd3-bb303ef17fc8,TRUE,QuoteHed,QuoteDtl,LeftOuter,FALSE,90213457,539f1fbf-89fc-491e-8438-38a6e10437de
160144,TL-OpsByResource,d0c70c34-2046-476a-a944-03258c07fa8d,d2ca01d5-ada1-4069-8da8-e8de8f2f1e35,FALSE,JobMtl,RMADisp,LeftOuter,FALSE,248917408,ce491a1c-7464-4383-819e-044ccab36c5a
160144,TL-OpsByResource,d0c70c34-2046-476a-a944-03258c07fa8d,fb94cc2d-11ae-4803-9628-f60c02394cb9,FALSE,JobMtl,PORel,LeftOuter,FALSE,248917409,dbc9fda3-6ae4-47a0-ae28-f04ee98cf5d9
160144,TL-OpsByResource,49b9594b-17bf-4a3e-8c16-173237027c28,7ba3b18a-5847-4f62-988d-05a07b77f2c1,TRUE,JobAsmbl,JobOper,Inner,FALSE,248917393,e841401d-e886-47bf-904e-800181eb521a
160144,TL-OpsByResource,49b9594b-17bf-4a3e-8c16-173237027c28,83261d9e-5390-4b93-970b-105b56c73a9e,TRUE,JobHead,JobProd,Inner,FALSE,248917394,d0215764-f3d5-4618-a773-4b28eaffe375
160144,TL-OpsByResource,49b9594b-17bf-4a3e-8c16-173237027c28,5a19a9da-3b3e-4a69-83c9-231226d94661,TRUE,JobOper,JobOpDtl,Inner,FALSE,248917397,c888e971-d655-49b2-83df-c69f8ef7fca0
160144,TL-OpsByResource,49b9594b-17bf-4a3e-8c16-173237027c28,d183ed5b-9c74-44e7-9a55-23206199d697,FALSE,JobHead_UD,EmpBasic,LeftOuter,FALSE,248917413,7dd9b700-43ee-46ca-adf2-8599fe267b00
160144,TL-OpsByResource,49b9594b-17bf-4a3e-8c16-173237027c28,c70d8c74-2a4f-4dfb-9083-247234385b20,FALSE,PurchaseDirect,JobOper,RightOuter,FALSE,248917398,d4d05a63-13cf-4934-8251-466d3744ad40
160144,TL-OpsByResource,49b9594b-17bf-4a3e-8c16-173237027c28,73c0050f-5ba9-4390-ac71-29d5117661fb,FALSE,SubQuery4,JobOper,RightOuter,FALSE,248917399,2e0a2d54-d150-4aca-a7fa-7816944e94c2
160144,TL-OpsByResource,49b9594b-17bf-4a3e-8c16-173237027c28,2b82ace5-0a4d-4358-b516-3d539a690d23,FALSE,ResourceTimeUsed,Resource,Inner,FALSE,248917400,0c539385-1b47-4477-a4f5-254bb0fdf2e9
160144,TL-OpsByResource,49b9594b-17bf-4a3e-8c16-173237027c28,82ee0805-f8c1-4e85-816d-7a5598f2fe6a,TRUE,JobHead,JobHead_UD,Inner,FALSE,248917412,976b0e74-2c1c-43cd-b8d3-39965b324726
160144,TL-OpsByResource,49b9594b-17bf-4a3e-8c16-173237027c28,364bb330-80a3-4d30-b4b0-7b5664322d46,TRUE,OrderHed,Customer,LeftOuter,FALSE,248917401,654f650c-c7d3-40c6-a0e6-b89af440da43
160144,TL-OpsByResource,49b9594b-17bf-4a3e-8c16-173237027c28,06728726-072b-4044-a2e4-a3edbf36722c,TRUE,Resource,ResourceGroup,Inner,FALSE,248917402,d6fb5642-c938-4613-956b-59f903c987ac
160144,TL-OpsByResource,49b9594b-17bf-4a3e-8c16-173237027c28,7d8a8ffe-0a01-4944-b760-b9a5de4ca039,FALSE,JobOpDtl,ResourceTimeUsed,Inner,FALSE,248917403,5aa5320f-6aaf-47d1-83ce-a93d29530e66
160144,TL-OpsByResource,49b9594b-17bf-4a3e-8c16-173237027c28,2535617b-bdee-4bd1-9440-d6cedbf5b04b,TRUE,JobProd,OrderHed,LeftOuter,FALSE,248917404,60148341-e739-4d46-a496-23bba0391c58
160144,TL-OpsByResource,49b9594b-17bf-4a3e-8c16-173237027c28,541534b1-f9c7-42a8-bb6f-dbb989c94a50,FALSE,SubQuery5,JobOper,RightOuter,FALSE,248917405,3daa662f-7dc9-47a5-9b54-4fd52ddf8933
160144,TL-OpsByResource,49b9594b-17bf-4a3e-8c16-173237027c28,af9ffc1b-a975-43d6-b2c9-dea0a754e784,TRUE,JobHead,JobAsmbl,Inner,FALSE,248917406,74deda91-55f4-4810-b3b7-a065ea3aa1a7
160144,TL-OpsByResource,49b9594b-17bf-4a3e-8c16-173237027c28,ab0d5886-1b3f-4081-b770-fb40a139b774,FALSE,JobHead,EmpBasic,LeftOuter,FALSE,248917407,7231a841-8794-42c6-b5ac-05fbc4ad8ef8
160144,TL-OpsByResource,4de9bf0e-4970-4771-93e4-e46dda589d6f,b2fd5697-6766-40af-b21e-82937de8688e,TRUE,JobOper2,JobAsmbl2,Inner,FALSE,248917410,e1e2006b-e1b3-4d34-8b05-fc060af07df0
160144,TL-OpsByResource,e5216916-19ca-45f8-9efd-f6a4236b3670,4e12a131-265d-4905-b968-af632be80521,TRUE,JobAsmbl1,JobOper3,Inner,FALSE,248917411,e7d2ac73-a209-497b-a342-c3ba20415447
160144,TL-ORDER,f4cc091d-b4cc-484e-b2db-1239ad6ad39c,02ca4c55-b926-4f90-8ffc-4264ec8d7b73,TRUE,OrderHed,OrderHed_UD,Inner,FALSE,89296218,4872e215-331a-4a92-98d7-2866f47dc140
160144,TL-OrdersOpenButShipped,854bda8d-2dcc-4484-9c2e-bf8a7ab115a8,eceb3d0e-0a61-4c6d-8bba-03a14adfa1b9,TRUE,ShipDtl,OrderRel,Inner,FALSE,200483065,6bb15f1b-e6f4-4663-82ad-63054a433ca6
160144,TL-OrdersOpenButShipped,854bda8d-2dcc-4484-9c2e-bf8a7ab115a8,1e093db7-2a91-4ef9-8953-0fd4d537f58d,FALSE,OrderHed,EmpBasic,LeftOuter,FALSE,200483066,10e74eb9-8623-4718-9a55-0440dba9efc8
160144,TL-OrdersOpenButShipped,854bda8d-2dcc-4484-9c2e-bf8a7ab115a8,fda540f7-efce-48ae-b732-4f1bf43171ea,TRUE,OrderHed,OrderHed_UD,Inner,FALSE,200483067,02c813f5-add6-49c4-9f75-84d8d8adfba1
160144,TL-OrdersOpenButShipped,854bda8d-2dcc-4484-9c2e-bf8a7ab115a8,d8ec0c92-c946-4bb7-8e67-a70a1b3994ee,TRUE,OrderDtl,OrderRel,Inner,FALSE,200483063,334caa24-432d-4054-9111-68d7eb97976b
160144,TL-OrdersOpenButShipped,854bda8d-2dcc-4484-9c2e-bf8a7ab115a8,230f6c19-5c21-484c-8b05-c334b2c3032b,TRUE,OrderHed,OrderDtl,Inner,FALSE,200483064,fb2f36eb-aa41-4b1d-8c32-d3774aad41b8
160144,TL-OrdersOpenButShipped,854bda8d-2dcc-4484-9c2e-bf8a7ab115a8,99e4402b-5caa-4ec1-b125-db4cacabf79f,FALSE,OrderHed_UD,EmpBasic,LeftOuter,FALSE,200483068,cc68ca52-12ae-46b9-93d9-2702fbceeaec
160144,TL-OrdersToUpdate,7ed5fcf7-b912-40a4-acd5-7086dac3ccd0,40cc67b7-3bf9-44f7-98af-1ec879f62a2f,TRUE,Customer,QuoteHed,Inner,FALSE,212655866,20defd84-a2c0-40ce-9c16-ae87b42945d0
160144,TL-OrdersToUpdate,7ed5fcf7-b912-40a4-acd5-7086dac3ccd0,5e4da4f9-8ad1-46e1-9f07-77a7a176b098,TRUE,QuoteHed,QSalesRP,Inner,FALSE,212655867,3e9db3eb-405e-4b0f-83f1-0a4d01a94b69
160144,TL-PacklistNotShipped,06693e62-b512-499a-b29c-5836b19f3231,94ebbb49-6217-47dc-b064-25b7c77faf6d,TRUE,ShipHead,ShipDtl,LeftOuter,FALSE,286404312,4377fc32-0f94-445d-8f43-448c71c22a91
160144,TL-PacklistNotShipped,06693e62-b512-499a-b29c-5836b19f3231,dec7c11d-477e-42ce-ac17-c5f09495352f,TRUE,ShipDtl,OrderHed,LeftOuter,FALSE,286404313,1e5b0a16-6dfe-4153-b61e-6c9e0f69495f
160144,TL-PartSearch,4908209d-264a-4fa9-bf95-e848405c3a0c,57e0eb49-15e1-4b84-bae9-f00abe626455,TRUE,Part,PartRev,LeftOuter,FALSE,89296237,b6dc30c2-8d2d-4956-bdab-940bb086ae6f
160144,TL-PAYMENTTYPE,539d1b59-a05c-4a3b-a07f-446c9976888b,a8f8f594-e9bf-4de0-8fce-4e070ba6384d,TRUE,CashHead,CashDtl,Inner,FALSE,89296248,6df0260a-2bf3-493a-acae-a39a9c313dc9
160144,TL-PayrollDate,f526bedf-6805-4927-9555-1c25553c44ce,d7a2b9de-698a-4e4f-858b-2b7da8776bd0,FALSE,EmpBasic,EmpBasic1,Inner,FALSE,147277689,9c46649c-8217-4a57-a8ca-887b1a2d2807
160144,TL-PayrollDate,f526bedf-6805-4927-9555-1c25553c44ce,6479fa1c-7970-4274-8f9b-78003b3ea61b,TRUE,LaborHed,LaborDtl,Inner,FALSE,147277687,6d5e6e9f-1556-4699-9da1-5b7f586c1e5a
160144,TL-PayrollDate,f526bedf-6805-4927-9555-1c25553c44ce,d2ce68d7-e3da-46bc-8e61-e16d5586f168,TRUE,LaborDtl,EmpBasic,Inner,FALSE,147277688,2f101c5a-08e0-42dd-b607-8b9508fe65dc
160144,Tl-PayrollTime,779618c1-2449-4e32-bc73-2e3336c9232a,e4735416-1c28-47b1-9572-6181df5f39c9,FALSE,EmpBasic,Supervisor,LeftOuter,FALSE,90439370,13e842fa-5e7a-4eea-8092-f1aea52c2b94
160144,Tl-PayrollTime,779618c1-2449-4e32-bc73-2e3336c9232a,0c82d547-ca97-463e-ae6c-93c25e57457a,TRUE,LaborHed,EmpBasic,Inner,FALSE,90439371,b40de33a-43a5-4d51-aaac-879854c618dd
160144,TL-POChngeSuggestions,735db8be-eef8-47c9-bc6f-88c2bd909f76,6d1290aa-dbfc-4569-9fef-c11669358a0b,TRUE,SugPOChg,PORel,LeftOuter,FALSE,188134750,4535fb46-1ba9-424a-8098-e20e07311b88
160144,TL-POSuggestion,45e65406-c6d7-43bd-ab28-a86594521833,6fdd9058-19ce-452e-bda5-2e13b6c8a2cb,TRUE,JobHead,JobHead_UD,Inner,FALSE,296611566,4444920e-3e6e-471d-bed6-3a9045c6dff1
160144,TL-POSuggestion,45e65406-c6d7-43bd-ab28-a86594521833,d833ac8e-5f01-4a25-82d3-aac377d8a02f,TRUE,SugPoDtl,JobHead,LeftOuter,FALSE,296611561,51406650-654b-46bb-ad5e-3e90812c2b25
160144,TL-POSuggestion,45e65406-c6d7-43bd-ab28-a86594521833,9b002211-1091-4657-acd1-ae1f930692ac,TRUE,OrderHed,Customer,LeftOuter,FALSE,296611562,2e8cabdd-3800-4aca-857e-f8efff62cc25
160144,TL-POSuggestion,45e65406-c6d7-43bd-ab28-a86594521833,de5c8e66-7d9f-408f-be9a-d688846f76ba,TRUE,JobProd,OrderHed,LeftOuter,FALSE,296611563,7450540a-2d57-465a-94b4-83f84123b59e
160144,TL-POSuggestion,45e65406-c6d7-43bd-ab28-a86594521833,38fd0bc8-a35d-4fa3-a5b5-dcc82e1d8394,FALSE,JobHead_UD,EmpBasic,LeftOuter,FALSE,296611567,c03e7a74-9d2c-448c-a49c-6a317c2360b4
160144,TL-POSuggestion,45e65406-c6d7-43bd-ab28-a86594521833,4a3fe633-c8a9-49b8-aa57-f1fda860c711,FALSE,JobHead,EmpBasic,LeftOuter,FALSE,296611564,5c266f63-b551-44ba-9996-fffcb085bdbd
160144,TL-POSuggestion,45e65406-c6d7-43bd-ab28-a86594521833,a91f19c3-8d7b-4fcd-841a-f9169455d24c,TRUE,JobHead,JobProd,LeftOuter,FALSE,296611565,efa6679d-3706-4122-855a-775ab24dc065
160144,TL-QuoteAmountChange,7c7ddeed-359e-40e9-b50a-e7f6bd1623a8,fbdb5706-495d-4e28-81ce-1380e600ed5f,TRUE,QuoteHed,QuoteOpDtl,Inner,FALSE,201318902,a5b6afa9-cebd-4bd0-8220-bed74a4b303b
160144,TL-QuoteAmountChange,7c7ddeed-359e-40e9-b50a-e7f6bd1623a8,fae71549-aede-4c55-93d4-44367e12afa7,TRUE,QuoteDtl,QuoteHed,Inner,FALSE,201318898,1b777c50-388d-45b3-8c20-6ea83442dae6
160144,TL-QuoteAmountChange,7c7ddeed-359e-40e9-b50a-e7f6bd1623a8,9430e3b7-58fb-404d-beb2-5e1f4aaccbd4,FALSE,QuoteHed_UD,EmpBasic,LeftOuter,FALSE,201318904,e0ec8315-5111-40dd-951d-85dc0447a981
160144,TL-QuoteAmountChange,7c7ddeed-359e-40e9-b50a-e7f6bd1623a8,5f0ead32-543e-444d-9cdb-5fff72c0efdf,TRUE,QuoteQty,QuoteDtl,RightOuter,FALSE,201318899,811a29cb-fb01-498b-85f6-d80318c695df
160144,TL-QuoteAmountChange,7c7ddeed-359e-40e9-b50a-e7f6bd1623a8,172a34db-3198-4fb8-a046-99b14f50a8c9,FALSE,QuoteHed,EmpBasic,LeftOuter,FALSE,201318900,9d2e3bf7-e70d-4d1c-bf9a-d2fe30455b87
160144,TL-QuoteAmountChange,7c7ddeed-359e-40e9-b50a-e7f6bd1623a8,3b682904-f3db-4d35-b41d-d75c7cb1a9ba,TRUE,QuoteHed,QuoteHed_UD,Inner,FALSE,201318903,a8aff166-1dc3-4910-86b0-283d3530a6a5
160144,TL-QuoteAmountChange,7c7ddeed-359e-40e9-b50a-e7f6bd1623a8,2a7ace02-aa10-42cd-a686-f5daffe2b9ea,TRUE,QuoteHed,Customer,LeftOuter,FALSE,201318901,fd97122a-0bdb-42a9-8e77-5199b1acd59b
160144,TL-QUOTEPLANNERUPDATE,b2f3d227-9e3e-4292-be38-c59a6e54eb17,d89ef3c3-c9dd-4c39-939a-3ed90dac784c,TRUE,QuoteHed,QuoteHed_UD,Inner,FALSE,89296278,e1edbca2-4558-4548-9eea-ef66d0fb379d
160144,TL-QuotePricing,dcf1def1-04fc-4146-ae8e-fb3b6384c831,3992520c-eb2f-4eec-a82a-3165593bf4f0,TRUE,ResourceGroup,ResourceGroup_UD,Inner,FALSE,231091250,c58a9947-6358-4c1f-8539-2d51ce1428e3
160144,TL-QuotePricing,dcf1def1-04fc-4146-ae8e-fb3b6384c831,c62b1d91-1a56-4b4d-86b6-389fdeee461c,TRUE,QuoteDtl,QuoteDtl_UD,Inner,FALSE,231091253,85cdbad4-8924-46ac-ba21-aa22c7aed3dc
160144,TL-QuotePricing,dcf1def1-04fc-4146-ae8e-fb3b6384c831,624f5d8e-ab11-497f-ac97-3dac6422145e,TRUE,ResourceGroup1,ResourceGroup1_UD,Inner,FALSE,231091252,e1f357b5-719e-47e6-8bae-15ede7d6012d
160144,TL-QuotePricing,dcf1def1-04fc-4146-ae8e-fb3b6384c831,0bf975e8-0cf9-4ca2-a794-40cbeb653df5,TRUE,QuoteOpr,QuoteOpDtl,Inner,FALSE,231091242,d3172849-8081-44d1-b8f5-9f94b0a985b7
160144,TL-QuotePricing,dcf1def1-04fc-4146-ae8e-fb3b6384c831,fc74a7d2-309f-4898-b318-5ac9002935b8,TRUE,QuoteOpDtl,Capability,LeftOuter,FALSE,231091247,9a342ced-a379-4219-9b62-d96a09750535
160144,TL-QuotePricing,dcf1def1-04fc-4146-ae8e-fb3b6384c831,4598f5eb-546e-416c-ae9c-7e1399a7a322,TRUE,QuoteOpr,QuoteOpr_UD,Inner,FALSE,231091249,c0a6e882-c812-480c-b89d-ec5762eac4a4
160144,TL-QuotePricing,dcf1def1-04fc-4146-ae8e-fb3b6384c831,8b1d3b6c-8903-489d-a2aa-a396044d68a1,FALSE,QuoteOpDtl,ResourceGroup,LeftOuter,FALSE,231091244,03d4ca23-26f3-4db6-a4e9-4edf3d7cb3c0
160144,TL-QuotePricing,dcf1def1-04fc-4146-ae8e-fb3b6384c831,f1073f92-c258-4663-97a0-bc4f03233ff8,TRUE,QuoteOpDtl,QuoteDtl,Inner,FALSE,231091245,d5814910-250f-4690-8bab-a3a804bc0775
160144,TL-QuotePricing,dcf1def1-04fc-4146-ae8e-fb3b6384c831,9702d6d2-3614-4a8e-9904-dc5de1e34edd,TRUE,Capability,ResourceGroup1,LeftOuter,FALSE,231091248,0d8f2862-5a07-4637-bdaf-6a8ea668e575
160144,TL-QuotePricing,dcf1def1-04fc-4146-ae8e-fb3b6384c831,c80707df-96b7-49f7-98ae-fe224a25ba8c,TRUE,QuoteHed,QuoteOpr,Inner,FALSE,231091246,b6c3e6c0-5d76-4fcd-be0e-adfe26f37392
160144,TL-QuotePricingCheck,dcf1def1-04fc-4146-ae8e-fb3b6384c831,ba006edc-e3d7-446d-b934-0449755b6d07,TRUE,ResourceGroup1,ResourceGroup1_UD,Inner,FALSE,249581080,007be67b-3750-4254-ad25-990492f69430
160144,TL-QuotePricingCheck,dcf1def1-04fc-4146-ae8e-fb3b6384c831,f4cfe54f-62b4-45ec-a840-16c045919ad4,TRUE,QuoteDtl,QuoteDtl_UD,Inner,FALSE,249581081,c0a937cd-502c-4257-9790-eaa85ee6f77d
160144,TL-QuotePricingCheck,dcf1def1-04fc-4146-ae8e-fb3b6384c831,995d7770-d455-4ab4-b9c3-37420ff56a49,TRUE,QuoteOpr,QuoteOpr_UD,Inner,FALSE,249581078,d07ac613-d274-46fd-8a57-fe015bd8b9ed
160144,TL-QuotePricingCheck,dcf1def1-04fc-4146-ae8e-fb3b6384c831,7c870db9-520d-46aa-b69b-3ee598ea10ad,TRUE,ResourceGroup,ResourceGroup_UD,Inner,FALSE,249581079,f3d25f94-ac24-4927-a1d2-79241f0b4c17
160144,TL-QuotePricingCheck,dcf1def1-04fc-4146-ae8e-fb3b6384c831,0bf975e8-0cf9-4ca2-a794-40cbeb653df5,TRUE,QuoteOpr,QuoteOpDtl,Inner,FALSE,249581072,6e33e787-f179-4cd7-8af5-fdf35d599071
160144,TL-QuotePricingCheck,dcf1def1-04fc-4146-ae8e-fb3b6384c831,fc74a7d2-309f-4898-b318-5ac9002935b8,TRUE,QuoteOpDtl,Capability,LeftOuter,FALSE,249581073,6ed9270d-ea19-4b9d-baca-3b3839966f3a
160144,TL-QuotePricingCheck,dcf1def1-04fc-4146-ae8e-fb3b6384c831,8b1d3b6c-8903-489d-a2aa-a396044d68a1,FALSE,QuoteOpDtl,ResourceGroup,LeftOuter,FALSE,249581074,e2a66cb9-bd58-4a28-86ab-2bff78a82bcf
160144,TL-QuotePricingCheck,dcf1def1-04fc-4146-ae8e-fb3b6384c831,f1073f92-c258-4663-97a0-bc4f03233ff8,TRUE,QuoteOpDtl,QuoteDtl,Inner,FALSE,249581075,ba8f02cc-7c2d-4783-ab55-b1d3c2eb3224
160144,TL-QuotePricingCheck,dcf1def1-04fc-4146-ae8e-fb3b6384c831,9702d6d2-3614-4a8e-9904-dc5de1e34edd,TRUE,Capability,ResourceGroup1,LeftOuter,FALSE,249581076,aa95e174-394d-4155-b529-8c31f973f900
160144,TL-QuotePricingCheck,dcf1def1-04fc-4146-ae8e-fb3b6384c831,c80707df-96b7-49f7-98ae-fe224a25ba8c,TRUE,QuoteHed,QuoteOpr,Inner,FALSE,249581077,de8865fd-34f0-4398-8eb7-6465ea4196db
160144,TL-QUOTETASKSTATUS,56725319-b7be-4a5e-a5e9-21fc9db7600b,8790d82c-07c4-4618-b6ac-93b51b656b31,TRUE,QuoteHed,Customer,Inner,FALSE,89296361,e9df9bf8-d8f2-46f5-b5a2-45fee50b5b61
160144,TL-QUOTETASKSTATUS,56725319-b7be-4a5e-a5e9-21fc9db7600b,a5def998-cc79-4ded-8698-a2faa98969a0,TRUE,ShipTo,SalesRep,LeftOuter,FALSE,89296362,5d54b0ef-8f4d-47ba-98b3-6b754c780a04
160144,TL-QUOTETASKSTATUS,56725319-b7be-4a5e-a5e9-21fc9db7600b,d111f552-54cd-4e57-8732-abc62820b989,FALSE,QuoteHed,ShipTo,LeftOuter,FALSE,89296363,33f49983-b6ac-4658-89ee-a8ed83e3f4b1
160144,TL-QUOTETASKSTATUS,56725319-b7be-4a5e-a5e9-21fc9db7600b,07299264-a299-4d52-b7af-d9b56de671af,FALSE,Task,SalesRep1,Inner,FALSE,89296364,ed87d298-7e24-4b66-8444-3fce95b1328b
160144,TL-QUOTETASKSTATUS,56725319-b7be-4a5e-a5e9-21fc9db7600b,28277c50-c4bc-4d81-8c57-f97a0549917d,FALSE,QuoteHed,Task,RightOuter,FALSE,89296365,dd10c82a-c408-490b-b637-646d60243658
160144,tl-quoteworksheet,489a916c-b5bb-4b7a-afc6-7b3a31b1a034,cd129078-4168-4860-a539-529a8efebace,TRUE,QuoteDtl,QuoteQty,Inner,FALSE,200487260,eeab897d-f8da-4866-b831-970ad2b5f3a5
160144,tl-quoteworksheet,489a916c-b5bb-4b7a-afc6-7b3a31b1a034,6c7e5720-83dc-4697-ba25-74f9ef8c6b70,TRUE,QuoteQty,QuoteQty_UD,Inner,FALSE,200487261,7694fc4e-7cc8-4996-93c9-30549b64efe7
160144,TL-RDJobAnalysis,ae796df3-4ce7-41c3-8b55-5d1bd8b4ccc9,8fddd955-d14d-46fd-839a-12b2157a6751,FALSE,JobHead_UD,SalesRep,LeftOuter,FALSE,286780895,4397d617-60a0-42e6-8e6a-0996148d94c0
160144,TL-RDJobAnalysis,ae796df3-4ce7-41c3-8b55-5d1bd8b4ccc9,41f027b0-a972-4bba-8fb3-516e0083c886,TRUE,JobHead,ShipDtl,Inner,FALSE,286780891,928d522c-3046-4479-9769-36fe7a0c823f
160144,TL-RDJobAnalysis,ae796df3-4ce7-41c3-8b55-5d1bd8b4ccc9,d068d5ed-ad50-49cc-aba9-adee956947d0,TRUE,JobHead,JobHead_UD,Inner,FALSE,286780894,c412d7e2-bc04-444b-8e1a-eae8a4944f73
160144,TL-RDJobAnalysis,ae796df3-4ce7-41c3-8b55-5d1bd8b4ccc9,c8c320b3-cecc-455f-98e3-e400b9d1eb26,TRUE,ShipHead,ShipDtl,Inner,FALSE,286780892,f7ee07cb-a854-41df-a939-9ba0d685684a
160144,TL-RDJobAnalysis,ae796df3-4ce7-41c3-8b55-5d1bd8b4ccc9,49c0202e-de7e-4975-8d6e-f59fb3795f06,FALSE,JobHead,SalesRep,LeftOuter,FALSE,286780893,c2556393-8cea-49fb-94cb-618dba3ba05d
160144,TL-RDJobCompletion,4f1655a9-d4f3-4b97-8573-fa20464a17cd,4d4e44cb-6b0c-4fc0-ad8c-0d66914fb220,TRUE,JobHead,ShipDtl,Inner,FALSE,213049647,841066aa-4e75-44f2-9a6d-0b24e9e23122
160144,TL-RDJobCompletion,4f1655a9-d4f3-4b97-8573-fa20464a17cd,9f9b23b8-b6c0-4003-9910-3f7c88876997,TRUE,ShipHead,ShipDtl,Inner,FALSE,213049646,dc3ad0b9-f9fb-4d6e-9751-f812648a0b94
160144,TL-RDJobCompletion,4f1655a9-d4f3-4b97-8573-fa20464a17cd,cf375c10-4f46-429c-85ab-4d8ec2a3c450,TRUE,JobHead,JobHead_UD,Inner,FALSE,213049648,6d3db385-3ab4-41e8-b663-60abeb700bb2
160144,Tl-ReadytoShip,6e843617-5ac3-4f99-9e64-95a362265010,0d7812e7-f895-4795-97ad-232e83d605fd,TRUE,JobOper,JobHead,Inner,FALSE,205233646,fd00df1c-54b2-42fd-a65c-627d690a68f8
160144,Tl-ReadytoShip,6e843617-5ac3-4f99-9e64-95a362265010,57649918-e340-429c-98ad-3ecfebe6787d,TRUE,OrderDtl,OrderHed,Inner,FALSE,205233647,1234c4da-0c0d-43b3-a263-b15a0d67c1b1
160144,Tl-ReadytoShip,6e843617-5ac3-4f99-9e64-95a362265010,b3cfc09f-328a-4dce-a894-5ea6f2ea5fb4,TRUE,JobHead,JobProd,Inner,FALSE,205233648,674cba5f-e27b-449c-82ea-3eed727a19f8
160144,Tl-ReadytoShip,6e843617-5ac3-4f99-9e64-95a362265010,1e2e3dde-65d0-461b-bdd4-822c0b059183,TRUE,JobOper,JobOpDtl,Inner,FALSE,205233649,19cd91a1-ce1d-4b86-95b1-3ad8b1e81492
160144,Tl-ReadytoShip,6e843617-5ac3-4f99-9e64-95a362265010,35b5578e-a3b4-47a3-a21b-aba2abf72681,TRUE,OrderDtl,Customer,LeftOuter,FALSE,205233650,358da947-a591-4972-ba10-fb9164547125
160144,Tl-ReadytoShip,6e843617-5ac3-4f99-9e64-95a362265010,9756786b-5254-4df5-b6e1-b3cdbf30a9bd,FALSE,JobOpDtl,lastop,Inner,FALSE,205233651,bf3e3f95-635f-4f0d-b5a6-d9a52fb81204
